EventId,CallId,MobileTerminalId,Time
7b378c56-2f01-4710-9327-e63145ec9be4,ae650599-693b-4f8d-9746-00dd8bf16034,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 10:05:38
9bb47645-2e94-4d60-8b2a-c0793abeca9b,7e618ced-d34c-43bd-9b77-e7f363727fc5,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 10:05:50
2fe6feb5-125d-410a-b0e8-89164ef586b7,21c84b2e-fe65-44b6-b287-58d7d385da2a,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 10:06:15
bc3ca5d9-be13-4ab6-902f-5d163611c919,0db148f2-99fd-49e2-af0e-ec2a3232f511,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 10:14:21
a53310dd-5009-42a3-892a-6fa38ae0c700,48dfe82f-c25b-4bb4-a9b0-862caf06abcf,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 10:18:13
7c9774d6-5204-4de2-9e3b-cf36439a10c4,be37a212-a716-48f3-88ed-a1489c59a6c8,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 10:18:18
cf7a1662-24bb-4712-9d8c-14fd15d54538,6e086aa7-75e1-40d2-b79b-41b7997e96d9,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 10:18:41
184d6c5c-2bb6-4e37-9e33-1981c03b8d56,231faa79-a21f-4497-a440-237c25e88f29,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 10:21:47
d4d40d1a-72b4-42bb-9b23-0b629ef98e6f,9772ec65-e471-434a-88d0-e926a5548b53,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 10:22:17
3f5d3d23-8739-45c0-b3d7-701c18dd4c2c,972c6f4b-8bde-4af5-bec1-70a9b55f75c8,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 10:26:58
96f6d785-f78f-4665-ba86-3e34e8ed116f,a0a21ae4-13dc-40e8-96f0-7550f3cbccc1,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 10:34:00
2d0ed851-b853-4c18-99d7-65438e06768e,cf4f73f5-868e-4d1d-8627-02fe9dfeabe8,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 10:34:05
64d62594-eadc-4322-b78a-a78c58c7d6d4,56e2908e-2224-47e2-9015-a7e882ff160b,42a35e16-6322-4bd3-a330-b7a057c55a1f,17/09/2019 10:35:25
3b1397ba-b439-429e-8b5e-38671e31692a,16abc8ab-695c-4da4-ba17-31d868295758,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 10:35:59
b9fdb9ff-d91e-4a08-925a-0dbb964d7f68,5d64f268-e119-444a-9045-452e8fd86895,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 10:36:33
a4602930-5471-4afe-b10b-ec59a6d38a2a,97c71817-01ff-40e8-8dea-a2fdaac9bdf5,42a35e16-6322-4bd3-a330-b7a057c55a1f,17/09/2019 10:39:19
57b835a7-cfa9-435e-8b0b-426257387d6e,7e0d86e9-2bfa-49c3-99c9-3a85ae2df6df,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 10:41:52
eaef1cd8-972c-4fec-a47a-530d0bdecb15,9e9ba692-aa5d-4e50-be91-39b2d6a1c313,def87402-dc83-469b-b5da-de8771f291d3,17/09/2019 10:50:51
c4ac472a-48f1-4bdf-80b5-5ae11312470f,b0232b6e-2e3c-43e7-a2d5-53961bdf87d6,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 10:53:09
1b4c8796-917a-4ac4-8474-88600a9bc452,e070f4fa-e0ab-492b-85f6-83dde373f0eb,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 10:54:27
95d366e2-4c51-457d-953c-aa7953ccbea5,b609785d-7b39-4142-b249-a0123112f6e6,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 10:54:57
1b5575b2-8152-4642-9d55-ca3c979fc9d3,b9dc1d59-bf14-487d-ae67-0b197d91067d,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 10:55:38
3ba12c68-5963-4152-bc06-c9e5e86ccf4a,89d4237c-f652-4d86-94bc-96eea03cd398,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 10:57:05
cb448d85-c6bf-44dd-9ee9-6e444b832aa3,14a0358c-3436-4b9d-a184-8c0eed1abb76,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 10:58:13
54973caa-b0db-4c01-8a1e-a1a44d093fca,e34ed5d5-f497-4cee-bce9-fd434fff07e5,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 11:02:31
577db2a4-301e-47e3-91f8-57d6beeec442,4edddc71-7e0a-45a1-aa58-7ab7d78329ab,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 11:06:37
de606fdb-0b2e-4547-a7a9-ff23cf3a62ed,f4d9fb1a-cc8b-4904-bca5-f37c31866230,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 11:08:36
64bc7d85-7ec7-4ded-b7c8-dfe50d3dd217,6aba72cd-db9a-4b4e-84cb-e6ed204c9ce3,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 11:08:38
c79a80de-05a7-4a84-b354-ff8347a3d047,34a20386-0ae0-4aad-92c3-d3ee5c177e25,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 11:15:49
823b1bf8-7264-41d0-b84f-d7adfdf2835e,c7e50023-3794-486b-8c5d-d28f79d7f92c,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 11:16:36
21aed530-72c4-4b50-bb81-623ae8ccf729,04ba1746-4029-4cef-86bd-afe7bcf8b899,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 11:17:50
9b55359f-58a5-4b5a-95e8-a9c0f97ff28e,342476b3-6aec-4bf5-8236-70ec7641725a,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 11:20:44
50c96534-c4d7-4fd0-9335-d409b5e5150e,210eda6e-cdac-452c-b313-61f76aa9cd21,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 11:25:37
09995bd3-bdaa-4baf-bd0f-043666326701,d32f8860-7f11-4b76-b4fe-ac8d6e82deb6,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 11:25:41
32886054-7498-48b8-a423-544a1f55ffb7,2b3292e8-d004-42da-9c6c-58873a2454ab,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 11:26:00
bcdee6d1-1fd7-4f7c-a70c-ae9c91f83728,833049e0-67d6-4f50-b1b1-771ae4aed00d,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 11:26:23
b462030f-bc1f-4160-ac05-2dddd7c32321,7a382139-33fa-4324-89ed-3193b38780e1,42a35e16-6322-4bd3-a330-b7a057c55a1f,17/09/2019 11:27:43
2eccecda-4dd7-4fea-af2f-7e759b9953bf,7a357913-0630-4fb6-abd9-3ef3522a0807,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 11:29:45
e226a10a-578b-4672-8780-4b0eddd8298f,2e2ded18-939b-4c0f-9e7d-ff2f0dba5c27,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 11:37:27
716d40a4-deac-4ce1-966a-9d1049b80ee5,3ed4c3bc-3eec-4107-846d-40043ed8164f,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 11:42:34
2d190db7-d85a-4f8b-a4d6-9db1d5cc9806,4a1971c2-b6a9-4901-8d65-82b817cfd1d1,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 11:52:23
8f5deeec-c4b3-42b7-8eae-f55ae33d0597,55348fba-59b1-4410-8cc9-8349181dff6c,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 12:01:07
a853981a-ff9d-4c31-806d-968b58b73bc3,da101e54-ebbc-4df9-b314-ee35ec7db1ad,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 12:04:26
675796a3-f798-4baf-81c9-c7e92842bc6f,31bb3c05-1169-4769-955d-57df2d683e85,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 12:04:41
531bf369-3191-4314-8ed5-185735a5df55,62f2a209-5233-4852-9d68-7ca0c2121eb6,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 12:08:34
fd48c11c-d9c7-43db-ba18-6b6a051f6644,a06b8948-91b5-42ba-a723-a848591a7411,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 12:09:55
9fc59287-e89a-413b-9b78-b7f2807d50ab,15f28c06-da14-4e2e-b28e-3d9419cc55a6,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 12:09:56
5e72a3fd-c7d5-4fdd-a831-071d09409b72,02c07654-55d0-4d6c-a4e1-9961b8fa5160,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 12:10:43
7789c291-58c7-4541-b7d9-c09b0e6b865a,47442245-8aea-4cec-80a5-6426891012bf,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 12:12:13
0900f6a3-bfe0-44b5-96e4-124a9d6310c0,8741df80-1ed1-47dc-8ce9-68ec5dc90e4e,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 12:14:18
c6a6ac6b-8b9d-44fd-8644-480cadcbcfa6,7bdc1bed-71ee-4d32-8187-90790f3f80f5,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 12:14:25
702f5ed2-6206-4780-885d-f380a7652bb4,83160b23-7c6c-44b7-bccd-31b771371f4a,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 12:16:31
486a1e50-c47e-467a-b208-6ab22eebcba4,898940a8-3fc3-4e9d-a962-56c14fcdb68d,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 12:18:39
6a923c8c-8395-4563-ba03-7341879a584d,63655717-a931-4efd-9564-d149ed1909f8,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 12:24:09
b945a6ea-bc10-4487-bb50-a5b92d8dbc51,f07092df-707c-41ab-8033-e40eaac6d7e0,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 12:24:18
5a4c7ca5-4dae-4015-9b5a-427e16d6b8a0,d1ffd817-8526-4398-9554-8d6e1260e25d,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 12:25:37
198aed65-3f71-48a1-aad4-99ba7e8b656a,7fc66c53-601a-4869-bedc-6ef6f8f372b5,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 12:26:07
e92974c6-a77a-45ca-b154-ac3e15b60b79,746e7207-bbc7-42fb-82d5-2a4137603c4f,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 12:27:53
e93fdcec-a334-49d0-a7ab-c68d64a76feb,3aab2b87-85bd-476c-8eee-5f6404ba7ca6,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 12:28:34
a9120851-1e33-4e0f-8532-602f05f826cf,b695a4b0-f1f0-49a8-807b-c788db02df69,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 12:31:16
5221d3e9-78c5-4e9e-a651-3dfcb56d9ef1,9a0dbd91-2aed-483c-a1b3-1966a65e5966,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 12:37:43
e4025b22-1113-4bb3-9a2d-841a248b9667,01159357-433e-4b6a-bbdd-801d9692720b,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 12:38:15
242c4769-8852-4c04-8d55-e125cf2c9acd,fd9ce85b-c2a0-4274-9142-b853b83cde7d,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 12:39:16
0e91f76e-c878-4c34-a636-ade4b6756989,0297402c-3e29-43d0-8489-5cbd91dd2700,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 12:44:14
5610865c-bd96-491f-ac59-f30598811407,776a43f0-1f59-4f14-90a5-e24ff5da36cf,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 12:46:55
c87c2cd5-6e01-43ba-84f2-5df5d48eff8f,a1a49daf-ee94-40d6-ba0b-eb597aa25c9d,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 12:47:14
d5e04a27-3a62-4b5a-b8b3-ff73d4bfb612,f67b4e71-39dc-4428-8599-189af6e156e7,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 12:50:46
5c0c537b-ea55-45e0-a480-a9f0237d1a6d,f3654c51-06ae-4a9d-a9c2-ad051d02326c,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 12:53:53
ccc65d7f-ba9f-4efb-8798-5ccc4ebd187d,7be5a578-1e07-4490-ba25-7fd1f8adab5b,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 12:56:07
e45a7229-f5a9-4fee-a1a4-10f9450f9864,218814d4-aeb9-4d4f-b6d7-424bbfa5ec44,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 13:06:02
e4a3b019-0c62-431a-983b-9e6a78fd229f,3d7146c1-24cf-4dc5-9c2c-8f93005e318c,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 13:07:30
08cb54fb-85d4-4a4b-a3fe-76e14512378f,7b0b040f-1c44-4581-b256-9aa07ab71a28,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 13:09:54
6c53bb5e-e5f7-4044-8445-989225f7c5eb,a985b019-a2c7-42aa-9731-b8b574e945a2,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 13:10:03
1fc67951-c48a-450f-81a8-36f225119447,25091906-208c-4a8c-9c8d-ac1f632214d9,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 13:13:27
06c13e42-fca1-4365-aaec-5b0f884ed80c,0fe0794c-fa7f-4711-811a-67f1cc22ec59,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 13:18:21
a9699dc8-c6aa-4a81-9828-c1798f3bf2c6,2408e223-2d9e-417f-b7e3-9348526b50ed,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 13:21:58
8d05af3a-f0db-43e1-9a23-41460b4709f5,46246b99-4b41-4a89-bceb-b3c6255473c9,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 13:23:29
3df83011-8213-41f6-8ff3-13dffe81ef7d,5c64b6cd-161d-4067-8307-0c1081da1f24,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 13:26:03
aa0a6080-1cfe-4c4b-a1bb-5dc36fb0e94c,a706f4c0-a0d9-4c8f-adde-2fdfb64cff3d,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 13:27:21
91210297-a2da-48e0-b421-7592d70adce5,967b285b-6400-4110-90e2-9ac27cd6044f,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 13:32:04
2ed2e47b-7c97-463f-a082-0fd588a24366,4b03ce61-2b24-4ace-a7d0-92b73b245354,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 13:35:32
c9b36b7b-efe2-4fd3-a9eb-3304406dc101,f0dd1fcf-4bb1-4ac6-93e6-2414adcd12f7,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 13:51:13
416d7e87-f78a-477f-aa31-0a62643e9f88,252fb309-dbdc-4a32-b317-86ecdd369535,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 13:55:28
16241b2f-b42a-402f-b420-afbc145321ae,db491451-97ec-48cc-9ddd-f94b4318118b,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 14:04:24
2cfe8db7-97e5-45af-ab59-ef6f884a314a,146f49dc-4f13-4941-9a8e-ac146534c4f5,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 14:05:30
51eaa9a7-5974-4e61-ba05-edfd141fd90e,6f955218-71f5-4710-baac-1ec291352efb,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 14:07:57
35e434f9-c61e-41df-ba06-f7a465144b36,6583093d-ae33-4647-87de-b7683cf9f242,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 14:08:51
e43c9da0-e8ff-4753-bfeb-c04a022b175b,e5fe9a47-5310-442b-8c87-3fc8bfd3b931,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 14:09:20
76c35f40-2d85-430c-8962-68cfb41dc7a2,6534ee58-8026-45ba-bfe2-f70cb8324986,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 14:09:25
ca359363-acab-412c-9589-d1786db39007,6c13615c-4619-4e7b-93ca-85f6779c3aca,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 14:09:39
d67c764d-2e62-4ad6-8c8c-568b8f4fc794,9be8051a-a909-4d4f-9a15-83105efce83d,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 14:10:33
ba90fbd4-f7d1-495e-a7a2-9f85410b8563,63d66f46-d271-4f84-998d-fc44df7dc0a5,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 14:10:39
322f8ca7-8dc6-4a7d-9092-bd8ba3b5a9e6,7343aec1-fa70-485a-92a1-8ed67f611349,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 14:10:41
274d620e-8697-4981-8502-232a2479cc7f,31fb3f1d-2763-4cf7-9f92-4d22649b13c6,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 14:10:45
4c4daae0-f21e-41f1-8bef-70bc63af2204,8c17b19f-f482-4941-800a-474735d87c05,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 14:12:47
fece49fd-c375-4423-8418-3dcb7e13c1bf,0cf53b9c-cede-4fed-9687-ab45e288fb0d,def87402-dc83-469b-b5da-de8771f291d3,17/09/2019 14:12:55
82a534d9-3aac-4e8b-a8c6-60c6710dae45,492fb089-1a73-42b7-a36b-f3b7481ccfc5,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 14:14:07
cd884b77-4d7c-41fa-a057-0523fa741cee,73ec4b2e-8aba-4551-87e6-129e705e343c,42a35e16-6322-4bd3-a330-b7a057c55a1f,17/09/2019 14:16:03
973e3fa4-26e0-4d08-9c80-a9eee62c5cd7,a722b78d-43c9-4615-a4cd-ec438b77211f,1b72d990-f55a-4c5d-a3b9-b19f242370fb,17/09/2019 14:17:33
e069ec6f-1a55-44ce-9fd2-c29f8c00773b,1f0f1e97-e266-4eb3-96dd-ba3099cf7151,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 14:18:16
5eb9182d-c83f-49f6-b9fa-7e025dd95962,4b619b48-23d9-47c2-8d2b-1344094d6517,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 14:19:24
3cf5f725-1717-4d1d-93ed-24d4b3b29dd4,675a187b-468d-415f-9c38-ef956fcaef6e,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 14:21:03
64f5723c-af3d-4b2a-a94d-462d7661afee,baa26425-390f-4725-af53-2f0e2d74e2c6,7e83d47a-c9f2-4b15-858b-b268188523d0,17/09/2019 14:25:26
4c09ccf0-17ac-4d2f-968a-dfdd267ee2ef,02617229-bf51-491a-8400-38e3e7ee930a,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 14:27:40
dae49a90-6730-4835-b6d2-3900386a257a,d9ce5a9e-3afb-4d4c-934e-f2f37febf580,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 14:33:12
c141a0ff-cd6b-4637-bdfd-10e12257a9d0,1020cc80-085e-4c88-ba03-9ade076ff9f1,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 14:38:54
affd16be-43ff-4090-a4a9-f5b93675823a,81b2c9b6-ec4c-4477-a96a-cdbada71db30,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 14:45:06
ded420a5-fab7-4e49-b112-eabec35268d6,07ae068b-812e-4b3a-bfca-9bf8565043c4,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 14:45:28
2588d1d0-4210-4de8-86d4-0e63989823c1,2eeb9f95-cf8c-463b-b795-c984926dfc28,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 14:45:59
eb8ba5f2-c814-46e9-b69a-a0ceff870607,23a45f19-5129-4e29-a09d-c2a306a9bfa7,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 14:58:12
e5e84424-cdcb-4727-a724-ca1617d4757a,958e4123-330d-4049-b72d-d2e4c829fa29,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 15:02:36
355ce662-e7ad-4a89-adab-a0fa74e21fed,5c58743c-e6ac-495c-9854-719e9ef778c8,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 15:03:32
57ba36db-51eb-4f97-9355-d8dfb808aa0e,802065ae-7e03-4cb0-a361-ad135f220d5a,ead3aad7-5cdb-49c7-af79-68a42f14b4b6,17/09/2019 15:04:17
c18bc7d7-7993-48ef-9037-95ff8a3a8ac4,7b9adcc1-3373-4a59-bcc3-e340f8a6da47,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 15:05:22
35ffdda2-0558-488c-b6a6-5cc8ad262c0b,a50d5f27-2c8f-4dc3-ac02-b385b595d6d7,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 15:18:20
09872497-6d1b-4683-84fc-0863d4e6a058,23d87f76-aaec-4c09-83e0-6ba84ccaf278,db3ed863-62f3-46c7-ac4a-3a10aa613a14,17/09/2019 15:22:11
e9cb9464-a1e6-4f91-a712-db3fdc3fdc08,862b481b-9b1e-407b-b90c-bc714ad57b9f,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 15:29:01
04adbb87-1428-46e8-ad27-b2044795ef7d,129cb482-1bdc-4b21-982f-36ec388588d1,f750b4a6-596a-4230-a9f3-a546d3fdc6d1,17/09/2019 15:29:08
065a84e9-c689-451b-afbe-ce16463de1b6,96c7fc1c-6c8f-43bc-8e76-8f27a4f9a88b,80e2abe6-0b4e-4473-bb9e-2ef571e421a6,17/09/2019 15:40:19
3b68f8ad-3b9e-470f-abf0-0a8fc4fc4f5e,dc9df133-6715-484e-a6f4-37ea89f9ef64,8b24a91d-6406-4753-a1c5-91e356853126,17/09/2019 15:43:01
32e84697-9e22-4e93-a342-c824f036cb13,fa16c841-b2e8-454f-baab-9d193b4cabae,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 15:45:25
c4629f48-e416-48fc-a1a4-008dcf8abe6f,62e1e634-bc0a-4694-a057-b52778bf3a5a,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 16:00:26
bbab46ef-14b8-4d54-a9d4-a15b670c3031,98d031fd-7287-4890-bd65-01854b479a00,58947e0c-7e01-49c2-8a20-6ede35d906b1,17/09/2019 16:05:25
f8841d83-e1f6-4a0e-a611-436e5baa34c3,e0e87c4c-52ea-417f-958a-9e61f86ba5b2,def87402-dc83-469b-b5da-de8771f291d3,17/09/2019 16:07:55
c2018ac2-de1b-4159-9286-e7470286d31c,3365f022-78d3-4ecb-9128-e40ab28741d5,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 16:08:27
c16feae0-e874-4a40-834c-b4f12f849bf5,73bc5ac5-0be1-42e7-b324-8c04b3729ef4,5748889b-93e4-48bb-9505-8b7fd113159e,17/09/2019 16:09:53
a6426b67-88b1-418b-82ae-912fa7152d4c,6a5a63ea-8711-4e84-a2f5-d998b7247dca,22dce81a-00b0-4bdb-b1ca-6f314a832506,17/09/2019 16:11:03
0605bb95-008e-48fc-a8b9-f60515c302c3,c37f1a1d-7d4a-45db-87c6-e26939561c0b,1f67171a-61f1-489d-b4c2-3f10963a9e4b,17/09/2019 16:11:35
81e1c83a-8772-4a3a-848f-cb43402e2477,26d90b14-d81c-4072-8008-4a6d12b4be59,def87402-dc83-469b-b5da-de8771f291d3,17/09/2019 16:12:36
f9845921-fc2e-4647-b91d-efc7f38b06b9,f921609e-1787-40e9-94e5-b9bd17677899,38bcbce4-e290-489c-b747-5bbb8383a8c7,17/09/2019 16:12:47
4dc4731b-1a44-483d-b48d-b084b379ff73,8945216a-1e78-4e85-ab1f-29f8daee1661,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 16:13:10
28422aaf-369f-4939-8bdc-df366b0df6c2,97c632d4-f47e-4256-b341-63e453356268,dcc6149b-d4af-4f15-ab2e-c4e54ba01a3c,17/09/2019 16:17:02
523f8b0a-09b1-4768-afdb-a356ea95e554,1c126c7c-c8a4-4333-ad01-aa22340d5be5,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 16:17:03
72bc7103-a36f-4564-8437-21abcdccbb13,44685748-9645-4689-ac72-4a1f1048e4d3,2b98be9c-ddd8-44d8-a7ce-6e0f23b0d4f1,17/09/2019 16:25:30
7f1b8ec9-6314-490c-af82-8458fb26ced1,09b7fa10-73ca-4ae1-84a7-94473129eece,60146cd0-77fb-4657-8597-1e963a21f407,17/09/2019 16:27:12
0babe0cb-53a4-4c05-aaef-444e78d3a851,0989ea99-152c-4ffa-8d38-7a952ebd9c64,037b39e3-3a38-4b9f-99ab-6b5d49b3ed4e,17/09/2019 16:31:13
fbc99a6e-7a5a-4c32-bb8d-2d9d7e28394d,c37b31bb-56a1-495c-a6d7-615fe82632d5,9e5d2ada-aa4e-4771-a15c-716aa067a623,17/09/2019 16:31:51
deff3983-28e7-41af-bc75-25a2a7453dff,a9144176-2dd8-4233-9034-18d8a07a4345,ae1938fa-8a6a-47a7-9a7c-d1fca32fecea,17/09/2019 16:32:47
